0	3.81768e-05
1	0.000539601
2	9.59159e-05
3	0.000112611
4	0.000106984
5	8.13132e-05
6	5.9217e-05
7	8.91484e-05
8	0.000102287
9	9.25752e-05
10	0.000107289
11	0.000101916
12	0.00010427
13	0.000105985
14	9.74707e-05
15	8.84649e-05
16	7.19194e-05
17	6.90798e-05
18	0.00012373
19	7.70982e-05
20	0.000112116
21	8.13114e-05
22	0.000610137
23	7.50471e-05
24	9.43534e-05
25	9.59474e-05
26	7.32014e-05
27	8.03729e-05
28	9.70395e-05
29	6.93941e-05
30	7.741e-05
31	8.42999e-05
32	9.22174e-05
33	8.16033e-05
34	0.000101051
35	0.000637043
36	9.88615e-05
37	9.18879e-05
38	7.52136e-05
39	7.08509e-05
40	9.84404e-05
41	9.04427e-05
42	9.44528e-05
43	0.000128891
44	8.05468e-05
45	8.21021e-05
46	8.96747e-05
47	7.55004e-05
48	0.000102853
49	9.14743e-05
50	0.000100397
51	7.96319e-05
52	9.09078e-05
53	7.76708e-05
54	8.55392e-05
55	9.4869e-05
56	0.000562588
57	0.000100266
58	0.000107141
59	9.04276e-05
60	8.43314e-05
61	8.65626e-05
62	8.75536e-05
63	7.67338e-05
64	8.36199e-05
65	8.5266e-05
66	0.00010346
67	7.78259e-05
68	9.0667e-05
69	7.91454e-05
70	8.07841e-05
71	8.95369e-05
72	8.44916e-05
73	8.53631e-05
74	0.000499608
75	7.78061e-05
76	0.000103514
77	8.65309e-05
78	6.84377e-05
79	8.69541e-05
80	8.65949e-05
81	7.54398e-05
82	8.49362e-05
83	8.8758e-05
84	0.000101304
85	9.76526e-05
86	9.21047e-05
87	0.000489575
88	8.19987e-05
89	6.04847e-05
90	8.5223e-05
91	8.54324e-05
92	9.0331e-05
93	9.51679e-05
94	7.84738e-05
95	7.20137e-05
96	8.44475e-05
97	9.93066e-05
98	6.54527e-05
99	7.12577e-05
100	9.01307e-05
101	8.57881e-05
102	0.00050919
103	8.52149e-05
104	7.03602e-05
105	8.87104e-05
106	9.1377e-05
107	9.90617e-05
108	9.2697e-05
109	7.19763e-05
110	9.76134e-05
111	8.20403e-05
112	6.51195e-05
113	0.000119529
114	7.3438e-05
115	7.79291e-05
116	0.000651436
117	0.000114778
118	9.06952e-05
119	0.000105757
120	9.73957e-05
121	8.47023e-05
122	9.99945e-05
123	8.77767e-05
124	8.4758e-05
125	8.68424e-05
126	8.9555e-05
127	8.4904e-05
128	9.49899e-05
129	9.78494e-05
130	8.20284e-05
131	0.000556248
132	9.73617e-05
133	8.64473e-05
134	8.81011e-05
135	9.45747e-05
136	7.40449e-05
137	9.03686e-05
138	8.09856e-05
139	0.000100441
140	0.000104923
141	8.76231e-05
142	9.86787e-05
143	0.000527631
144	9.34052e-05
145	8.01004e-05
146	7.55911e-05
147	7.78164e-05
148	8.50228e-05
149	8.69433e-05
150	0.000725825
151	9.82908e-05
152	9.37558e-05
153	6.59793e-05
154	8.82131e-05
155	7.40913e-05
156	0.00010856
157	0.000101187
158	7.54735e-05
159	0.000105832
160	7.49546e-05
161	0.000109493
162	8.83044e-05
163	8.78443e-05
164	9.47176e-05
165	0.000117098
166	7.25425e-05
167	7.83932e-05
168	9.30533e-05
169	9.19423e-05
170	0.000120603
171	8.2928e-05
172	9.24601e-05
173	7.87456e-05
174	8.20326e-05
175	7.94922e-05
176	9.00298e-05
177	8.79263e-05
178	9.45668e-05
179	7.16966e-05
180	0.000465256
181	8.79267e-05
182	0.000106127
183	0.000108103
184	8.08966e-05
185	9.58361e-05
186	8.04348e-05
187	8.16864e-05
188	8.07046e-05
189	0.000102641
190	7.45205e-05
191	8.02781e-05
192	7.7855e-05
193	7.38314e-05
194	9.73351e-05
195	7.69404e-05
196	0.000116115
197	9.54172e-05
198	9.24906e-05
199	9.34803e-05
200	9.53499e-05
201	7.80253e-05
202	9.94205e-05
203	0.00010537
204	8.58666e-05
205	6.72095e-05
206	0.000512196
207	7.97484e-05
208	8.89018e-05
209	7.03672e-05
210	0.000100196
211	9.18353e-05
212	8.26677e-05
213	8.87455e-05
214	0.000503559
215	0.000110796
216	0.000107328
217	0.000104402
218	6.81463e-05
219	9.21189e-05
220	7.04487e-05
221	7.21845e-05
222	8.10429e-05
223	9.34477e-05
224	8.63453e-05
225	0.00011106
226	7.47872e-05
227	9.85823e-05
228	8.79466e-05
229	0.000712368
230	0.000112139
231	8.47538e-05
232	8.96963e-05
233	0.00069209
234	0.000100721
235	0.000100922
236	8.48919e-05
237	5.85779e-05
238	9.88744e-05
239	0.000104745
240	8.96541e-05
241	0.00010105
242	0.000651048
243	5.39183e-05
244	8.36971e-05
245	9.92513e-05
246	0.000116225
247	0.000112254
248	0.000100228
249	9.14786e-05
250	9.02433e-05
251	0.000694116
252	9.39589e-05
253	0.000102756
254	6.0436e-05
255	0.00011156
256	8.46802e-05
257	0.000103594
258	8.29338e-05
259	0.000563982
260	0.000675616
261	0.00010072
262	0.000103151
263	9.52809e-05
264	0.00010205
265	8.89346e-05
266	0.000100667
267	0.000111235
268	8.20538e-05
269	9.0383e-05
270	8.20361e-05
271	6.48812e-05
272	7.03214e-05
273	9.86118e-05
274	6.70576e-05
275	8.64472e-05
276	8.45013e-05
277	9.26148e-05
278	6.42705e-05
279	0.000118801
280	8.20986e-05
281	8.82562e-05
282	9.95423e-05
283	7.45981e-05
284	8.9586e-05
285	9.10608e-05
286	0.00011845
287	0.000106843
288	8.70341e-05
289	9.01002e-05
290	8.87735e-05
291	9.23008e-05
292	0.00010774
293	0.000102354
294	9.38456e-05
295	9.08754e-05
296	9.41473e-05
297	0.000635962
298	7.38682e-05
299	8.60722e-05
300	7.42854e-05
301	9.12374e-05
302	9.62829e-05
303	8.4067e-05
304	8.12104e-05
305	9.51484e-05
306	9.70183e-05
307	7.83174e-05
308	9.04152e-05
309	7.1021e-05
310	8.26466e-05
311	7.46303e-05
312	0.000532639
313	9.34312e-05
314	9.32189e-05
315	6.19544e-05
316	7.79219e-05
317	8.53224e-05
318	7.9848e-05
319	9.05914e-05
320	9.76241e-05
321	7.8915e-05
322	8.37469e-05
323	0.000119031
324	0.000655785
325	8.70455e-05
326	8.70829e-05
327	9.6421e-05
328	7.81922e-05
329	7.09817e-05
330	0.000660022
331	9.39817e-05
332	9.29536e-05
333	0.000543255
334	8.33175e-05
335	0.000590409
336	8.23199e-05
337	9.679e-05
338	0.000113858
339	0.000105202
340	9.42072e-05
341	9.4886e-05
342	0.000589463
343	8.61539e-05
344	0.000108994
345	9.03644e-05
346	0.000115737
347	8.3356e-05
348	9.79979e-05
349	0.000100443
350	7.17911e-05
351	8.81335e-05
352	0.000106697
353	0.000106844
354	8.8738e-05
355	9.59804e-05
356	8.37558e-05
357	6.74717e-05
358	8.3779e-05
359	0.000111397
360	0.000653818
361	6.1149e-05
362	8.47679e-05
363	0.000109522
364	9.4561e-05
365	9.74652e-05
366	0.000101876
367	9.74782e-05
368	0.000835903
369	9.87416e-05
370	8.62938e-05
371	7.25264e-05
372	7.13439e-05
373	8.57624e-05
374	9.61061e-05
375	8.21118e-05
376	8.84491e-05
377	7.14957e-05
378	0.000114174
379	7.43119e-05
380	0.00051191
381	6.28016e-05
382	8.86346e-05
383	7.48708e-05
384	0.000108274
385	9.14843e-05
386	6.95358e-05
387	8.80673e-05
388	8.80397e-05
389	0.00010077
390	0.000105901
391	8.2025e-05
392	8.2307e-05
393	9.38665e-05
394	8.90842e-05
395	6.40704e-05
396	0.000101192
397	0.000108322
398	9.20916e-05
399	7.55755e-05
400	8.02083e-05
401	7.44936e-05
402	0.000107743
403	8.28793e-05
404	9.25318e-05
405	7.70305e-05
406	0.000109258
407	9.30042e-05
408	8.72012e-05
409	7.62866e-05
410	8.76894e-05
411	9.15861e-05
412	9.86654e-05
413	0.000498666
414	8.98704e-05
415	0.000111157
416	8.07979e-05
417	0.000115226
418	0.000100098
419	9.50656e-05
420	7.58153e-05
421	6.9656e-05
422	7.0047e-05
423	0.000100402
424	7.12769e-05
425	7.29043e-05
426	7.13525e-05
427	8.55464e-05
428	0.000564991
429	9.04659e-05
430	0.000107584
431	0.00011485
432	7.97261e-05
433	7.43365e-05
434	0.0001068
435	9.80788e-05
436	0.000108106
437	9.72853e-05
438	8.49907e-05
439	8.85267e-05
440	9.24336e-05
441	8.78958e-05
442	8.20658e-05
443	0.00011277
444	8.42986e-05
445	0.000122409
446	0.000105225
447	7.4093e-05
448	9.90443e-05
449	7.89666e-05
450	8.06994e-05
